Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time
1679,5.16,Clear,High,Night,Bike,28,8.3,45.9
1680,17.68,Clear,Low,Afternoon,Scooter,24,5.4,80.7
1681,9.31,Clear,Medium,Morning,Bike,5,0.9,49.1
1682,24.41,Clear,High,Afternoon,Bike,8,9.4,130.3
1683,16.38,Clear,Medium,Night,Scooter,20,3.3,87.6
1684,20.74,Clear,Low,Night,Bike,29,9.2,89.2
1685,4.18,Foggy,Low,Night,Bike,30,8.2,41.8
1686,21.69,Clear,Medium,Night,Bike,5,4.4,95.3
1687,23.15,Clear,Low,Afternoon,Bike,23,1.0,98.3
1688,12.69,Rainy,High,Afternoon,Scooter,28,9.5,108.8
1689,15.55,Clear,Medium,Afternoon,Bike,7,6.8,68.0
1690,19.36,Rainy,Low,Evening,Scooter,6,2.9,78.5
1691,5.2,Clear,High,Night,Bike,21,5.6,48.0
1692,13.06,Rainy,Medium,Evening,Bike,29,6.5,101.2
1693,10.57,Rainy,Low,Evening,Scooter,15,2.7,70.8
1694,4.51,Foggy,Medium,Evening,Scooter,30,1.4,65.9
1695,9.82,Clear,Low,Morning,Bike,7,3.0,42.3
1696,2.64,Clear,High,Evening,Bike,11,1.0,29.7
1697,1.62,Clear,Medium,Night,Bike,14,1.2,23.0
1698,4.24,Foggy,High,Evening,Scooter,7,2.0,44.0
1699,24.11,Foggy,Medium,Night,Bike,33,2.0,179.8
1700,14.19,Clear,High,Morning,Bike,12,2.9,98.4
1701,24.18,Clear,Low,Afternoon,Bike,29,9.4,88.2
1702,11.38,Clear,High,Night,Bike,32,6.0,109.4
1703,8.48,Clear,High,Evening,Scooter,28,4.5,78.4
1704,13.15,Clear,Medium,Night,Bike,9,5.9,61.3
1705,11.55,Clear,High,Evening,Bike,31,0.6,101.4
1706,3.54,Rainy,High,Afternoon,Bike,14,9.0,37.1
1707,16.38,Foggy,High,Night,Bike,16,5.6,136.7
1708,6.18,Stormy,Medium,Evening,Bike,22,4.8,76.0
1709,15.87,Clear,Medium,Night,Bike,10,9.4,71.1
1710,16.6,Rainy,High,Afternoon,Bike,12,7.4,113.3
1711,4.65,Foggy,High,Afternoon,Scooter,22,3.7,53.0
1712,2.47,Clear,Medium,Afternoon,Scooter,10,9.4,10.0
1713,19.74,Rainy,High,Night,Bike,27,8.6,151.7
1714,12.04,Clear,Low,Night,Bike,34,9.6,61.0
1715,2.4,Clear,High,Evening,Bike,13,1.4,27.3
1716,24.88,Clear,Low,Afternoon,Bike,20,9.6,84.8
1717,2.39,Clear,Low,Evening,Car,15,5.7,20.1
1718,17.68,Rainy,Medium,Night,Car,29,6.9,113.9
1719,24.61,Clear,Medium,Morning,Scooter,34,2.5,134.0
1720,6.74,Clear,Medium,Afternoon,Bike,6,1.8,26.5
1721,4.41,Clear,Medium,Evening,Scooter,21,1.3,35.3
1722,3.91,Foggy,Medium,Afternoon,Bike,17,4.5,46.0
1723,8.28,Clear,Low,Evening,Scooter,11,2.6,31.5
1724,3.43,Rainy,High,Evening,Bike,26,1.3,65.1
1725,17.61,Rainy,Medium,Morning,Bike,14,9.6,100.5
1726,2.5,Clear,Medium,Night,Bike,30,7.5,32.4
1727,13.23,Clear,Medium,Afternoon,Bike,17,5.4,66.6
1728,24.92,Rainy,High,Night,Scooter,14,7.6,172.4
1729,20.54,Clear,Medium,Evening,Scooter,32,6.3,116.5
1730,15.77,Clear,Low,Night,Scooter,8,2.2,56.3
1731,8.35,Rainy,High,Morning,Car,31,6.5,85.5
1732,15.97,Clear,High,Night,Bike,15,7.0,103.5
1733,13.65,Clear,Medium,Evening,Bike,13,2.8,72.6
1734,11.23,Clear,High,Evening,Bike,20,3.5,85.8
1735,4.14,Clear,Medium,Morning,Scooter,21,4.1,41.3
1736,22.28,Rainy,Medium,Afternoon,Bike,27,6.2,129.6
1737,11.79,Rainy,Medium,Morning,Bike,9,1.7,72.8
1738,5.67,Rainy,Medium,Afternoon,Bike,9,7.6,34.5
1739,9.83,Rainy,Low,Evening,Car,10,3.8,51.0
1740,10.94,Clear,Low,Night,Car,6,7.1,42.5
1741,20.86,Clear,Low,Evening,Bike,31,9.4,88.9
1742,18.61,Clear,Low,Morning,Car,18,8.8,72.0
1743,19.46,Clear,Medium,Morning,Bike,15,7.5,90.1
1744,1.26,Stormy,Medium,Night,Bike,23,2.3,45.5
1745,10.99,Foggy,Low,Morning,Scooter,15,7.5,60.1
1746,12.55,Clear,High,Evening,Bike,29,6.5,93.8
1747,1.46,Clear,Low,Night,Bike,24,7.8,19.6
1748,7.24,Clear,Medium,Afternoon,Car,10,8.8,38.2
1749,19.25,Clear,Low,Morning,Scooter,17,3.5,80.0
1750,4.29,Clear,Low,Afternoon,Car,33,6.6,34.1
1751,13.85,Clear,Low,Night,Bike,23,3.1,58.4
1752,6.16,Foggy,Medium,Morning,Bike,7,3.8,33.2
1753,1.29,Rainy,High,Night,Bike,29,5.4,42.6
1754,6.79,Clear,Low,Morning,Car,20,4.6,34.3
1755,24.42,Clear,Medium,Morning,Bike,13,6.2,106.5
1756,20.24,Clear,Low,Morning,Bike,33,7.7,84.6
1757,24.03,Foggy,High,Night,Bike,7,6.2,163.2
1758,12.71,Foggy,High,Night,Scooter,23,9.7,102.7
1759,3.63,Foggy,Low,Evening,Bike,19,7.5,32.8
1760,14.15,Clear,Medium,Evening,Bike,26,9.9,75.5
1761,11.91,Rainy,High,Night,Bike,17,7.6,97.2
1762,21.26,Clear,Medium,Night,Bike,21,5.3,109.0
1763,3.35,Rainy,Medium,Morning,Bike,34,4.4,56.5
1764,12.72,Clear,Medium,Evening,Bike,25,7.5,72.2
1765,4.6,Clear,Medium,Evening,Car,29,7.0,48.3
1766,8.79,Rainy,High,Night,Bike,29,6.9,100.0
1767,18.7,Clear,High,Evening,Bike,12,7.4,103.4
1768,12.42,Clear,High,Night,Bike,26,8.8,93.1
1769,10.02,Clear,Medium,Evening,Car,18,2.7,56.2
1770,10.47,Clear,Medium,Afternoon,Bike,13,5.9,54.7
1771,12.03,Clear,Medium,Afternoon,Scooter,7,6.2,59.4
1772,19.84,Clear,High,Evening,Car,33,3.3,144.4
1773,22.41,Clear,Medium,Night,Bike,13,9.9,89.8
1774,23.93,Clear,Medium,Afternoon,Bike,28,8.0,114.5
1775,19.89,Stormy,Low,Morning,Scooter,16,3.6,120.0
1776,8.57,Clear,Medium,Night,Scooter,19,3.9,47.8
1777,17.52,Clear,High,Afternoon,Scooter,21,7.3,117.3
1778,11.5,Clear,Medium,Morning,Scooter,13,0.6,65.4
1779,7.11,Foggy,Low,Afternoon,Bike,28,4.9,53.4
1780,21.18,Rainy,Low,Afternoon,Scooter,12,3.8,89.8
1781,1.92,Clear,Medium,Morning,Bike,10,8.6,11.4
1782,22.64,Rainy,High,Morning,Bike,13,8.0,147.9
1783,12.08,Rainy,High,Evening,Scooter,19,3.7,110.0
1784,16.29,Rainy,High,Afternoon,Bike,28,8.7,132.0
1785,16.82,Rainy,Medium,Morning,Bike,22,9.2,109.5
1786,22.48,Foggy,Medium,Evening,Bike,26,5.7,147.6
1787,16.28,Foggy,Medium,Morning,Bike,32,2.0,127.3
1788,15.73,Rainy,Medium,Evening,Car,15,7.8,93.5
1789,2.6,Clear,Medium,Evening,Bike,28,3.5,29.0
1790,13.44,Rainy,Medium,Morning,Scooter,18,5.5,85.5
1791,4.6,Foggy,Medium,Morning,Bike,17,0.9,41.6
1792,18.7,Clear,Low,Afternoon,Bike,17,5.3,61.9
1793,13.29,Stormy,Low,Afternoon,Bike,26,4.1,100.5
1794,17.33,Clear,High,Evening,Bike,17,7.0,110.5
1795,2.0,Clear,High,Morning,Bike,34,0.9,55.1
1796,3.04,Foggy,Medium,Afternoon,Car,31,6.4,52.5
1797,18.19,Clear,Low,Evening,Bike,29,7.8,63.7
1798,2.73,Clear,High,Afternoon,Bike,20,0.6,39.7
1799,2.71,Clear,Medium,Evening,Bike,16,7.6,24.0
1800,1.29,Clear,Medium,Afternoon,Bike,25,1.7,33.0
1801,23.96,Clear,Medium,Morning,Bike,28,7.1,113.4
1802,18.7,Clear,Medium,Night,Scooter,30,4.8,107.9
1803,9.48,Clear,Medium,Night,Bike,22,5.7,55.5
1804,8.12,Stormy,High,Evening,Bike,16,3.7,98.2
1805,9.39,Stormy,Low,Night,Bike,9,2.8,64.1
1806,19.59,Clear,Low,Night,Bike,21,1.2,77.9
1807,16.87,Rainy,Low,Evening,Bike,25,8.7,86.6
1808,5.44,Clear,Medium,Night,Scooter,27,6.3,39.2
1809,5.18,Clear,Low,Afternoon,Scooter,5,9.8,22.2
1810,3.36,Clear,Low,Afternoon,Bike,17,8.6,20.9
1811,16.85,Stormy,Low,Afternoon,Scooter,14,8.8,96.7
1812,19.34,Foggy,Low,Morning,Bike,7,6.2,71.1
1813,7.36,Clear,Medium,Afternoon,Scooter,10,1.3,38.4
1814,1.5,Clear,Low,Night,Car,20,9.2,17.3
1815,2.97,Clear,Medium,Night,Bike,32,1.6,51.7
1816,24.23,Clear,Medium,Afternoon,Bike,5,5.4,101.8
1817,8.09,Rainy,Low,Morning,Bike,23,8.6,45.6
1818,19.46,Clear,Medium,Afternoon,Bike,12,5.0,94.0
1819,15.99,Rainy,High,Morning,Bike,13,2.1,120.9
1820,10.17,Clear,High,Morning,Scooter,27,4.0,91.2
1821,5.94,Foggy,Low,Afternoon,Bike,24,9.9,45.6
1822,3.91,Rainy,High,Morning,Bike,27,10.0,53.1
1823,15.76,Clear,Medium,Night,Scooter,11,7.3,75.9
1824,19.59,Rainy,Low,Afternoon,Scooter,15,8.9,86.8
1825,16.45,Foggy,Low,Night,Bike,27,0.9,106.0
1826,13.73,Clear,Medium,Morning,Scooter,12,3.1,67.8
1827,2.01,Clear,Medium,Evening,Car,15,4.0,25.4
1828,24.24,Foggy,Medium,Afternoon,Bike,18,0.6,169.4
1829,20.17,Clear,Medium,Evening,Bike,18,4.1,100.6
1830,8.03,Clear,Low,Evening,Scooter,8,1.4,31.8
1831,24.52,Clear,Medium,Evening,Scooter,24,5.4,128.4
1832,15.45,Foggy,Medium,Evening,Bike,13,0.5,107.3
1833,14.98,Rainy,Medium,Night,Bike,12,3.1,86.5
1834,18.95,Foggy,High,Afternoon,Scooter,19,8.7,156.1
1835,20.48,Clear,High,Night,Car,31,2.5,142.6
1836,16.76,Clear,High,Morning,Scooter,24,1.1,125.2
1837,4.07,Rainy,Medium,Afternoon,Car,10,2.9,37.6
1838,9.12,Rainy,Medium,Afternoon,Scooter,29,8.4,77.6
1839,23.27,Clear,Medium,Night,Car,20,6.1,106.2
1840,6.39,Clear,Medium,Morning,Scooter,20,6.1,37.4
1841,9.93,Clear,Medium,Evening,Car,33,0.5,77.0
1842,11.37,Rainy,High,Morning,Bike,18,5.0,99.8
1843,11.55,Foggy,Medium,Night,Scooter,32,3.0,97.1
1844,15.71,Rainy,Low,Night,Bike,34,3.7,94.7
1845,23.63,Stormy,High,Night,Bike,19,6.2,220.0
1846,6.78,Clear,High,Evening,Bike,26,8.8,67.1
1847,3.92,Foggy,Medium,Afternoon,Bike,31,2.2,57.7
1848,5.74,Foggy,Medium,Morning,Bike,25,7.8,56.7
1849,22.29,Clear,Low,Morning,Car,16,1.0,93.8
1850,16.5,Stormy,Medium,Evening,Scooter,27,3.6,154.0
1851,7.86,Clear,Low,Night,Car,22,2.6,45.7
1852,20.58,Foggy,Low,Morning,Car,28,9.2,111.0
1853,21.67,Foggy,Medium,Afternoon,Bike,15,2.2,140.1
1854,21.32,Rainy,Medium,Morning,Bike,11,6.0,121.1
1855,23.05,Rainy,Medium,Night,Bike,10,2.1,120.3
1856,7.05,Clear,High,Morning,Bike,7,5.0,44.5
1857,19.12,Clear,Low,Night,Scooter,13,4.4,71.7
1858,12.05,Clear,Medium,Afternoon,Bike,19,0.9,69.7
1859,21.21,Rainy,Medium,Evening,Bike,6,8.3,106.3
1860,18.48,Rainy,Low,Night,Bike,8,7.9,76.3
1861,19.63,Foggy,Medium,Night,Bike,6,3.1,118.0
1862,16.75,Clear,Medium,Morning,Bike,10,6.3,69.5
1863,5.26,Foggy,Medium,Evening,Car,16,3.9,59.2
1864,14.08,Foggy,High,Night,Bike,11,7.8,104.7
1865,24.63,Rainy,Medium,Morning,Bike,13,7.1,130.9
1866,23.5,Clear,High,Afternoon,Bike,10,1.4,140.3
1867,2.04,Clear,Medium,Evening,Scooter,26,8.5,30.9
1868,4.96,Clear,Low,Morning,Bike,9,2.2,21.1
1869,4.16,Rainy,Medium,Evening,Bike,30,2.2,57.0
1870,18.42,Rainy,Low,Night,Bike,31,7.5,98.0
1871,20.63,Stormy,Medium,Morning,Car,32,2.2,177.1
1872,6.12,Clear,Medium,Afternoon,Car,30,1.7,53.7
1873,13.14,Clear,Medium,Afternoon,Bike,8,3.7,60.0
1874,21.18,Rainy,Low,Morning,Scooter,14,8.5,100.9
1875,18.59,Foggy,Medium,Morning,Bike,31,2.2,145.5
1876,14.01,Foggy,Low,Evening,Bike,24,3.7,91.3
1877,15.17,Foggy,Medium,Morning,Bike,8,3.2,94.8
1878,13.2,Clear,High,Evening,Bike,9,3.9,80.9
1879,8.14,Rainy,High,Night,Scooter,21,7.3,79.3
1880,14.56,Foggy,Low,Morning,Car,22,4.4,88.9
1881,17.53,Clear,Medium,Night,Bike,7,7.7,82.8
1882,21.96,Clear,Medium,Afternoon,Bike,27,6.6,112.4
1883,16.27,Clear,High,Evening,Bike,17,3.9,103.2
1884,19.27,Clear,Medium,Evening,Bike,33,4.6,113.8
1885,4.84,Rainy,Low,Afternoon,Car,5,7.2,18.1
1886,12.08,Clear,Medium,Night,Car,23,5.6,71.4
1887,1.22,Clear,Medium,Evening,Scooter,27,8.7,31.5
1888,6.92,Clear,Medium,Afternoon,Bike,26,9.4,47.8
1889,18.44,Rainy,High,Afternoon,Scooter,6,7.3,114.0
1890,24.8,Clear,Low,Afternoon,Bike,8,9.9,77.1
1891,3.38,Rainy,High,Morning,Car,20,6.2,46.9
1892,10.64,Clear,Low,Night,Bike,20,0.9,47.3
1893,20.2,Clear,High,Afternoon,Bike,21,5.3,126.9
1894,5.9,Clear,High,Night,Bike,32,2.7,63.7
1895,14.32,Clear,Medium,Evening,Bike,25,3.7,85.7
1896,18.59,Clear,Medium,Morning,Scooter,16,5.2,91.4
1897,15.78,Clear,Low,Afternoon,Scooter,6,3.3,58.4
1898,5.51,Foggy,Low,Afternoon,Scooter,34,3.4,55.4
1899,9.53,Rainy,Low,Afternoon,Bike,28,4.3,61.3
1900,19.81,Clear,Low,Evening,Bike,14,3.2,72.5
1901,14.3,Clear,Medium,Morning,Car,10,2.1,72.8
1902,1.13,Stormy,Low,Night,Scooter,16,7.8,16.9
1903,19.26,Rainy,High,Night,Bike,16,4.3,144.5
1904,1.85,Clear,Medium,Night,Scooter,21,8.4,22.3
1905,18.9,Rainy,Medium,Night,Car,34,8.9,130.1
1906,5.86,Rainy,Medium,Night,Scooter,22,7.6,53.3
1907,23.99,Rainy,Medium,Night,Bike,8,4.3,126.8
1908,9.83,Clear,Low,Night,Scooter,7,7.4,30.0
1909,8.85,Clear,Medium,Morning,Bike,29,2.0,58.9
1910,4.57,Clear,High,Morning,Scooter,21,6.8,49.6
1911,8.33,Foggy,Medium,Evening,Bike,27,4.4,86.0
1912,22.04,Rainy,Low,Afternoon,Car,13,6.7,96.5
1913,24.91,Clear,High,Morning,Scooter,29,7.7,157.1
1914,9.84,Foggy,Low,Afternoon,Bike,26,5.8,66.5
1915,11.77,Foggy,Medium,Evening,Scooter,34,6.6,100.7
1916,18.33,Stormy,Medium,Morning,Bike,16,2.5,149.2
1917,22.27,Foggy,Medium,Evening,Bike,33,6.1,150.6
1918,15.23,Stormy,High,Morning,Bike,11,4.9,142.4
1919,10.4,Clear,High,Morning,Bike,20,4.6,78.6
1920,10.9,Foggy,Medium,Night,Car,12,4.4,79.9
1921,17.69,Foggy,Low,Afternoon,Bike,7,3.5,87.0
1922,1.08,Clear,High,Evening,Scooter,25,3.4,29.9
1923,15.87,Clear,Medium,Night,Bike,17,7.1,76.0
1924,9.53,Stormy,Low,Morning,Scooter,24,5.8,80.4
1925,20.06,Clear,Medium,Morning,Bike,13,0.8,107.1
1926,3.23,Foggy,Low,Evening,Bike,13,1.0,36.7
1927,15.12,Clear,Low,Afternoon,Car,8,5.9,53.0
1928,12.54,Clear,High,Evening,Bike,32,8.5,101.1
1929,16.42,Clear,Medium,Morning,Scooter,18,0.9,89.9
1930,2.56,Clear,Low,Night,Bike,22,5.3,23.8
1931,14.92,Rainy,Medium,Evening,Bike,5,8.6,73.8
1932,14.48,Rainy,High,Night,Car,23,0.5,132.0
1933,14.46,Clear,Low,Afternoon,Scooter,6,3.1,58.7
1934,15.48,Clear,Medium,Afternoon,Bike,9,9.2,59.1
1935,17.24,Clear,High,Night,Car,26,1.3,129.6
1936,20.32,Clear,Low,Afternoon,Bike,18,6.3,85.1
1937,7.48,Rainy,Medium,Night,Bike,13,5.3,57.7
1938,20.8,Clear,Low,Night,Bike,24,1.9,92.2
1939,12.96,Clear,Medium,Night,Scooter,24,0.9,75.8
1940,2.85,Clear,High,Afternoon,Bike,19,5.3,41.0
1941,2.41,Clear,Low,Night,Bike,24,7.5,31.2
1942,9.02,Clear,High,Afternoon,Car,5,2.2,52.5
1943,19.84,Clear,High,Night,Bike,34,7.1,139.9
1944,17.98,Foggy,Medium,Night,Bike,23,5.7,119.8
1945,19.93,Foggy,Medium,Afternoon,Bike,8,3.9,113.4
1946,13.41,Foggy,Low,Night,Bike,18,6.8,70.0
1947,11.56,Clear,High,Night,Bike,5,2.3,69.3
1948,4.54,Clear,Medium,Afternoon,Bike,9,4.8,22.2
1949,8.88,Clear,Medium,Morning,Bike,14,5.7,42.9
1950,11.42,Rainy,Medium,Evening,Bike,13,4.9,65.6
1951,3.13,Stormy,Medium,Afternoon,Scooter,21,4.3,53.6
1952,6.29,Clear,High,Night,Car,18,7.5,44.4
1953,15.36,Clear,Medium,Evening,Scooter,32,6.7,78.1
1954,18.66,Rainy,High,Evening,Bike,11,6.6,135.1
1955,24.96,Foggy,Medium,Night,Bike,22,9.0,142.5
1956,23.39,Foggy,Low,Night,Scooter,14,9.9,102.0
1957,16.42,Rainy,High,Morning,Scooter,32,5.9,150.0
1958,11.11,Stormy,Medium,Night,Bike,31,3.8,112.9
1959,16.27,Clear,Medium,Evening,Bike,29,7.9,81.1
1960,19.86,Foggy,High,Night,Scooter,8,1.8,150.5
1961,3.84,Stormy,Low,Evening,Bike,18,5.4,45.7
1962,10.84,Foggy,Medium,Afternoon,Bike,7,5.5,64.8
1963,21.16,Clear,Low,Afternoon,Bike,32,9.8,85.0
1964,10.21,Clear,Medium,Evening,Scooter,33,9.9,64.7
1965,14.72,Clear,High,Afternoon,Scooter,31,8.1,110.1
1966,15.11,Clear,High,Morning,Car,27,5.0,117.4
1967,5.43,Foggy,Medium,Evening,Scooter,26,5.7,74.1
1968,9.69,Clear,High,Evening,Bike,15,3.5,68.9
1969,9.03,Clear,High,Night,Scooter,14,8.4,67.5
1970,1.63,Rainy,Medium,Morning,Bike,12,7.6,25.3
1971,1.58,Clear,Low,Night,Bike,13,7.8,15.4
1972,20.96,Clear,Medium,Morning,Car,32,1.8,109.3
1973,7.55,Clear,High,Morning,Bike,27,4.3,70.0
1974,13.43,Rainy,High,Morning,Bike,10,5.6,95.0
1975,8.17,Clear,Medium,Evening,Car,18,1.7,54.2
1976,23.58,Foggy,High,Afternoon,Car,32,4.0,210.4
1977,7.22,Clear,Low,Afternoon,Bike,28,1.3,43.9
1978,11.31,Foggy,Low,Night,Bike,13,9.6,65.8
1979,21.95,Clear,High,Night,Bike,18,7.6,135.9
1980,21.21,Clear,Low,Afternoon,Car,12,6.4,65.7
1981,5.47,Clear,Low,Afternoon,Bike,10,2.4,24.8
1982,20.26,Clear,Medium,Morning,Car,28,3.7,113.3
1983,12.0,Clear,Medium,Night,Bike,29,1.9,85.8
1984,12.59,Clear,Medium,Night,Bike,10,5.6,57.5
1985,4.2,Clear,Low,Night,Bike,34,8.3,35.6
1986,2.93,Rainy,High,Night,Bike,26,0.7,59.5
1987,18.47,Clear,High,Afternoon,Car,6,1.5,111.9
1988,12.92,Clear,Medium,Afternoon,Scooter,29,2.7,74.4
1989,11.48,Rainy,Medium,Evening,Bike,28,7.3,73.5
1990,18.51,Foggy,Medium,Evening,Bike,9,9.0,107.5
1991,19.37,Clear,Medium,Afternoon,Scooter,30,7.7,96.5
1992,4.81,Clear,Medium,Morning,Bike,7,5.5,36.3
1993,15.65,Stormy,Medium,Afternoon,Car,29,1.5,148.1
1994,4.25,Clear,Medium,Morning,Bike,15,7.7,28.8
1995,19.03,Stormy,Low,Night,Bike,30,1.5,143.5
1996,16.77,Clear,Medium,Evening,Bike,34,3.8,90.6
1997,23.96,Foggy,Medium,Morning,Bike,33,3.4,184.4
1998,2.65,Clear,Medium,Night,Bike,11,3.9,19.3
1999,2.37,Foggy,High,Afternoon,Car,33,3.6,64.1
2000,7.77,Clear,Medium,Evening,Bike,13,7.8,35.7
2001,7.28,Rainy,High,Afternoon,Bike,17,2.1,74.5
2002,6.93,Clear,Low,Night,Bike,34,8.5,46.3
2003,22.75,Clear,Medium,Night,Scooter,20,8.7,98.3
2004,6.99,Rainy,High,Afternoon,Scooter,27,5.2,74.7
2005,7.53,Clear,Medium,Night,Scooter,16,1.5,53.1
2006,19.23,Foggy,Medium,Night,Bike,12,6.0,110.4
2007,11.79,Clear,Medium,Morning,Scooter,18,8.3,52.3
2008,19.64,Foggy,High,Afternoon,Scooter,30,3.2,182.9
2009,2.57,Clear,Medium,Afternoon,Bike,18,8.5,23.5
2010,12.7,Stormy,High,Evening,Bike,9,6.9,128.3
2011,1.81,Stormy,High,Morning,Scooter,30,9.9,63.5
2012,2.5,Clear,Medium,Morning,Bike,14,8.3,20.3
2013,22.75,Foggy,Medium,Night,Bike,34,2.4,168.4
2014,4.34,Foggy,Low,Evening,Bike,26,4.8,40.6
2015,13.78,Clear,Medium,Evening,Bike,32,1.5,92.4
2016,10.87,Rainy,Medium,Morning,Bike,28,1.2,84.0
2017,9.34,Clear,High,Evening,Scooter,34,7.2,84.3
2018,22.6,Foggy,Medium,Morning,Car,18,9.2,133.0
2019,1.52,Clear,High,Evening,Bike,27,9.7,42.5
2020,16.93,Clear,Low,Morning,Bike,21,3.1,69.6
2021,24.12,Clear,Medium,Morning,Scooter,30,2.4,127.7
2022,14.44,Rainy,Medium,Night,Scooter,8,5.8,85.7
2023,23.48,Foggy,Medium,Night,Bike,33,2.4,167.3
2024,2.25,Stormy,High,Evening,Scooter,28,3.3,73.4
2025,11.05,Clear,Low,Night,Scooter,19,8.5,55.6
2026,7.24,Clear,Low,Afternoon,Bike,15,8.2,33.1
2027,18.54,Rainy,Medium,Afternoon,Bike,13,9.0,96.4
2028,24.55,Rainy,Medium,Evening,Bike,19,5.1,139.2
2029,7.16,Clear,High,Morning,Car,26,5.9,63.2
2030,16.7,Clear,High,Night,Bike,31,7.8,119.9
2031,5.75,Clear,Low,Evening,Bike,24,2.8,33.1
2032,14.57,Clear,Medium,Afternoon,Bike,6,8.3,65.0
2033,12.13,Rainy,Medium,Morning,Car,32,0.7,101.1
2034,24.33,Clear,High,Night,Bike,29,8.1,153.5
2035,15.6,Foggy,High,Morning,Scooter,5,7.9,116.1
2036,9.39,Clear,Medium,Morning,Scooter,25,3.4,55.5
2037,3.74,Clear,Medium,Night,Scooter,28,7.4,39.6
2038,4.63,Foggy,Low,Night,Scooter,24,2.5,47.5
2039,6.41,Rainy,Medium,Afternoon,Bike,21,6.0,50.5
2040,7.02,Clear,Medium,Afternoon,Car,8,7.2,39.3
2041,21.41,Rainy,Medium,Morning,Scooter,9,7.3,107.0
2042,14.47,Clear,Medium,Morning,Car,9,9.8,63.1
2043,13.56,Foggy,Medium,Afternoon,Scooter,32,2.2,114.2
2044,3.75,Clear,Medium,Afternoon,Car,18,5.1,32.6
2045,21.64,Rainy,Medium,Morning,Bike,5,8.9,104.0
2046,18.35,Clear,Low,Evening,Bike,6,5.8,62.9
2047,2.62,Clear,Low,Evening,Bike,26,8.8,23.6
2048,17.99,Stormy,Low,Evening,Bike,14,4.6,107.2
2049,14.04,Foggy,High,Night,Scooter,34,8.1,141.1
2050,2.96,Clear,Low,Afternoon,Bike,9,8.8,15.5
2051,12.0,Clear,High,Evening,Bike,13,8.5,69.7
2052,12.63,Clear,Low,Evening,Scooter,17,8.8,51.9
2053,4.98,Rainy,Medium,Afternoon,Car,27,2.6,53.9
2054,23.7,Rainy,High,Night,Scooter,33,4.7,202.9
2055,21.4,Rainy,Medium,Evening,Scooter,25,2.2,150.1
2056,17.06,Clear,Low,Night,Bike,17,2.2,77.8
2057,12.1,Foggy,Low,Night,Car,32,5.1,88.2
2058,10.88,Clear,High,Morning,Bike,32,9.6,91.3
2059,16.62,Clear,Medium,Afternoon,Car,13,6.1,76.8
2060,14.09,Rainy,Medium,Morning,Bike,18,8.6,73.7
2061,2.49,Stormy,Medium,Evening,Scooter,21,9.4,38.7
2062,13.3,Rainy,Medium,Morning,Scooter,7,1.3,73.3
2063,20.35,Rainy,Low,Afternoon,Bike,22,2.0,109.4
2064,12.02,Rainy,Medium,Night,Scooter,16,3.3,79.5
2065,2.25,Foggy,Medium,Night,Scooter,27,6.4,40.0
2066,19.87,Clear,Low,Evening,Car,13,1.1,69.4
2067,5.83,Clear,High,Afternoon,Bike,20,8.0,62.8
2068,7.21,Stormy,High,Night,Bike,34,1.1,134.7
2069,4.95,Foggy,High,Evening,Bike,17,2.0,66.9
2070,8.93,Clear,Low,Afternoon,Bike,32,4.1,50.7
2071,19.16,Clear,Medium,Afternoon,Bike,22,5.8,95.9
2072,13.47,Clear,High,Morning,Scooter,16,8.9,81.4
2073,5.92,Clear,Low,Night,Bike,26,9.7,35.8
2074,22.07,Stormy,Low,Afternoon,Scooter,6,8.9,123.0
2075,22.11,Clear,High,Night,Bike,23,1.5,143.8
2076,21.89,Foggy,Medium,Night,Bike,5,6.5,118.0
2077,6.73,Clear,Medium,Afternoon,Bike,10,4.7,38.5
2078,11.83,Clear,Medium,Night,Scooter,22,1.7,71.3
2079,24.64,Clear,High,Morning,Scooter,7,5.8,139.1
2080,19.53,Rainy,Medium,Evening,Bike,26,3.9,117.2
2081,1.65,Rainy,High,Evening,Bike,10,3.8,34.4
2082,2.56,Rainy,Medium,Afternoon,Bike,8,1.4,15.7
2083,12.13,Clear,Medium,Morning,Scooter,21,9.8,57.5
2084,22.82,Clear,Medium,Evening,Scooter,27,7.4,110.5
2085,13.93,Clear,Low,Morning,Scooter,22,3.2,59.9
2086,12.95,Clear,Medium,Afternoon,Bike,26,9.2,73.4
2087,3.53,Rainy,Medium,Morning,Bike,11,9.5,28.8
2088,16.76,Rainy,High,Afternoon,Bike,34,8.2,145.1
2089,20.73,Rainy,Medium,Evening,Bike,6,6.8,97.1
2090,10.13,Clear,Medium,Evening,Bike,19,4.1,58.7
2091,19.61,Clear,Medium,Evening,Bike,26,4.6,104.2
2092,24.15,Clear,High,Evening,Bike,21,4.8,156.6
2093,5.89,Clear,Medium,Night,Bike,10,9.5,31.7
2094,13.56,Foggy,Low,Morning,Bike,12,7.7,67.5
2095,7.89,Rainy,High,Morning,Bike,12,3.3,77.7
2096,20.03,Clear,Medium,Morning,Scooter,11,6.4,83.4
2097,14.86,Clear,Medium,Afternoon,Scooter,8,6.1,64.4
2098,16.23,Foggy,Medium,Evening,Bike,24,8.2,102.6
2099,20.15,Rainy,Medium,Evening,Scooter,9,1.4,122.2
